reference_area,sex,year,total,0,1-14,15-24,15-29,<25,25-34,30-34,35-39,40-48,40+,49+,not_classiefied,,,
"Tanzania, United Republic of",Total,2020,25018.7,370.4,2769.7,,4241.6,,,1825.0,1947.5,4598.5,,9266.0,,,,
"Tanzania, United Republic of",Male,2020,12749.2,148.7,1117.4,,1678.3,,,790.0,855.3,2324.7,,5834.9,,,,
"Tanzania, United Republic of",Female,2020,12269.5,221.7,1652.4,,2563.3,,,1035.0,1092.2,2273.8,,3431.1,,,,
Thailand,Total,2011,39317.2,185.5,708.6,,3020.8,,,1765.5,4087.1,13854.6,,15695.3,,,,
Thailand,Male,2011,21148.6,111.5,331.6,,1523.7,,,931.7,2010.1,7452.7,,8787.2,,,,
Thailand,Female,2011,18168.6,74.0,377.0,,1497.1,,,833.7,2076.9,6401.9,,6908.0,,,,
Thailand,Total,2012,39578.3,134.2,659.6,,3671.7,,,1799.1,4156.0,14059.3,,15098.5,,,,
Thailand,Male,2012,18211.8,53.8,355.1,,1831.4,,,854.7,2088.0,6481.6,,6547.2,,,,
Thailand,Female,2012,21366.5,80.4,304.5,,1840.3,,,944.4,2068.0,7577.7,,8551.3,,,,
Thailand,Total,2013,38570.4,120.4,815.4,,3541.0,,,1973.5,4279.1,15015.4,,12825.6,,,,
Thailand,Male,2013,21045.5,73.6,412.8,,1834.0,,,1041.0,2156.3,8231.7,,7296.1,,,,
Thailand,Female,2013,17524.9,46.8,402.6,,1707.0,,,932.6,2122.8,6783.7,,5529.5,,,,
Thailand,Total,2014,38077.4,352.2,728.6,,3116.1,,,1887.0,4158.4,17102.1,,10733.2,,,,
Thailand,Male,2014,20753.7,209.1,361.4,,1632.3,,,987.8,2134.2,9427.6,,6001.3,,,,
Thailand,Female,2014,17323.7,143.1,367.2,,1483.8,,,899.1,2024.1,7674.5,,4731.9,,,,
Thailand,Total,2015,38016.2,274.7,853.1,,3454.4,,,2235.9,4098.1,15407.5,,11692.5,,,,
Thailand,Male,2015,20690.0,159.6,442.7,,1807.3,,,1189.1,2109.7,8450.3,,6531.3,,,,
Thailand,Female,2015,17326.2,115.2,410.4,,1647.1,,,1046.7,1988.3,6957.2,,5161.3,,,,
Thailand,Total,2016,37692.7,447.3,651.9,,3321.7,,,2059.6,4329.5,17919.6,,8963.0,,,,
Thailand,Male,2016,20522.2,269.4,328.0,,1740.5,,,1115.5,2198.6,9918.2,,4951.9,,,,
Thailand,Female,2016,17170.4,177.9,323.8,,1581.2,,,944.1,2130.9,8001.4,,4011.1,,,,
Thailand,Total,2017,37458.3,491.8,619.8,,3124.1,,,2069.6,4255.4,18283.0,,8614.5,,,,
Thailand,Male,2017,20423.2,298.0,311.9,,1652.5,,,1130.9,2155.2,10101.6,,4773.0,,,,
Thailand,Female,2017,17035.1,193.8,307.9,,1471.6,,,938.7,2100.2,8181.4,,3841.6,,,,
Thailand,Total,2018,37864.6,375.1,568.1,,3289.3,,,2141.7,4391.7,18845.0,,8253.7,,,,
Thailand,Male,2018,20629.7,222.0,284.7,,1708.2,,,1168.0,2230.6,10425.9,,4590.3,,,,
Thailand,Female,2018,17234.9,153.0,283.3,,1581.1,,,973.8,2161.1,8419.1,,3663.5,,,,
Thailand,Total,2019,37613.4,364.2,502.7,,3184.3,,,2424.5,4439.7,19106.7,,7591.1,,,,
Thailand,Male,2019,20466.4,214.5,253.7,,1674.4,,,1314.6,2253.0,10520.1,,4236.1,,,,
Thailand,Female,2019,17147.1,149.8,249.0,,1510.0,,,1110.0,2186.7,8586.6,,3355.0,,,,
Thailand,Total,2020,37680.0,1015.2,723.9,,3841.2,,,2638.9,4549.0,18460.3,,6451.5,,,,
Thailand,Male,2020,20452.2,566.9,356.3,,2005.7,,,1439.1,2332.2,10231.7,,3520.3,,,,
Thailand,Female,2020,17227.8,448.3,367.5,,1835.6,,,1199.8,2216.8,8228.5,,2931.2,,,,
Thailand,Total,2021,37751.8,763.2,701.8,,3875.4,,,2724.1,4856.4,18480.6,,6350.3,,,,
Thailand,Male,2021,20459.6,419.9,351.4,,2028.1,,,1502.8,2504.9,10228.9,,3423.6,,,,
Thailand,Female,2021,17292.2,343.3,350.3,,1847.4,,,1221.3,2351.5,8251.7,,2926.6,,,,
Timor-Leste,Total,2013,364.8,2.9,16.2,,45.7,,,18.0,26.0,102.2,,76.5,77.2,,,
Timor-Leste,Male,2013,220.6,1.6,6.2,,24.0,,,11.7,16.1,72.1,,54.1,34.9,,,
Timor-Leste,Female,2013,144.1,1.3,10.0,,21.6,,,6.4,9.9,30.1,,22.4,42.4,,,
Timor-Leste,Total,2016,463.2,3.0,79.7,,120.5,,,20.8,33.0,78.7,,125.9,1.5,,,
Timor-Leste,Male,2016,257.7,1.3,35.4,,55.9,,,11.0,16.7,53.6,,82.7,1.1,,,
Timor-Leste,Female,2016,205.6,1.6,44.3,,64.6,,,9.9,16.3,25.2,,43.2,0.4,,,
Timor-Leste,Total,2021,273.7,5.3,47.8,,34.0,,,8.0,10.7,55.9,,71.8,40.2,,,
Timor-Leste,Male,2021,163.8,3.5,25.8,,19.6,,,4.2,7.0,39.7,,41.9,22.0,,,
Timor-Leste,Female,2021,109.8,1.9,22.0,,14.3,,,3.8,3.7,16.2,,29.8,18.2,,,
Tokelau,Total,2016,0.6,,0.0,,0.0,,,0.1,0.0,0.3,,0.1,0.0,,,
Tokelau,Male,2016,0.3,,,,0.0,,,0.0,0.0,0.2,,0.1,,,,
Tokelau,Female,2016,0.3,,,,,,,0.0,0.0,0.1,,0.0,,,,
Tonga,Total,2018,33.2,0.3,3.7,,3.0,,,1.8,1.0,11.4,,4.1,7.9,,,
Tonga,Male,2018,19.2,0.2,2.1,,1.7,,,0.9,0.6,6.5,,2.8,4.6,,,
Tonga,Female,2018,14.0,0.1,1.6,,1.4,,,1.0,0.5,4.9,,1.3,3.3,,,
Tonga,Total,2021,37.8,1.0,5.0,,4.6,,,2.3,1.5,13.9,,4.7,4.8,,,
Tonga,Male,2021,20.7,0.5,2.4,,2.3,,,1.2,0.8,7.7,,2.7,3.1,,,
Tonga,Female,2021,17.2,0.5,2.6,,2.3,,,1.2,0.7,6.2,,2.0,1.7,,,
Trinidad and Tobago,Total,2011,608.1,9.6,5.4,,27.4,,,,363.7,178.1,,17.1,6.6,,,
Trinidad and Tobago,Male,2011,364.2,4.6,2.8,,14.3,,,,204.3,122.6,,12.2,3.3,,,
Trinidad and Tobago,Female,2011,243.9,5.1,2.6,,13.1,,,,159.4,55.5,,4.9,3.3,,,
Trinidad and Tobago,Total,2012,620.5,6.5,4.7,,23.3,,,,364.9,198.2,,18.3,4.6,,,
Trinidad and Tobago,Male,2012,364.2,3.4,2.3,,12.2,,,,197.0,133.5,,13.2,2.5,,,
Trinidad and Tobago,Female,2012,256.3,3.2,2.3,,11.0,,,,167.9,64.7,,5.1,2.1,,,
Trinidad and Tobago,Total,2013,626.3,5.7,3.8,,21.4,,,,371.8,198.3,,19.2,6.0,,,
Trinidad and Tobago,Male,2013,367.2,2.9,1.9,,12.2,,,,199.7,133.5,,13.1,3.8,,,
Trinidad and Tobago,Female,2013,259.1,2.9,1.9,,9.2,,,,172.1,64.8,,6.1,2.2,,,
Trinidad and Tobago,Total,2014,636.9,6.9,5.1,,27.1,,,,376.5,192.9,,21.3,6.9,,,
Trinidad and Tobago,Male,2014,371.8,3.2,2.5,,13.9,,,,201.9,130.7,,15.5,4.0,,,
Trinidad and Tobago,Female,2014,265.0,3.7,2.6,,13.2,,,,174.6,62.3,,5.8,2.9,,,
Trinidad and Tobago,Total,2015,623.3,4.9,3.6,,27.0,,,,360.0,201.0,,21.5,5.2,,,
Trinidad and Tobago,Male,2015,367.5,2.2,1.7,,14.4,,,,192.9,137.3,,15.5,3.4,,,
Trinidad and Tobago,Female,2015,255.8,2.8,1.9,,12.6,,,,167.1,63.7,,6.0,1.8,,,
Trinidad and Tobago,Total,2016,613.3,7.1,4.3,,28.4,,,0.2,333.0,213.0,,23.7,3.6,,,
Trinidad and Tobago,Male,2016,355.8,3.2,2.2,,16.5,,,,171.0,143.6,,16.9,2.4,,,
Trinidad and Tobago,Female,2016,257.4,4.0,2.1,,11.9,,,,162.0,69.3,,6.7,1.2,,,
Tunisia,Total,2014,2961.1,71.3,131.4,,287.0,,,100.3,121.3,1384.6,,660.7,204.4,,,
Tunisia,Male,2014,2266.5,38.4,78.9,,185.6,,,88.4,85.0,1073.8,,565.0,151.4,,,
Tunisia,Female,2014,694.5,32.9,52.5,,101.5,,,11.8,36.3,310.8,,95.7,53.0,,,
Türkiye,Total,2011,24098.6,851.8,1019.9,,2807.7,,,891.8,1147.6,7316.9,,10062.9,,,,
Türkiye,Male,2011,17130.2,611.3,396.6,,1412.5,,,573.0,664.7,5325.7,,8146.5,,,,
Türkiye,Female,2011,6968.4,240.5,623.3,,1395.2,,,318.8,483.0,1991.2,,1916.4,,,,
Türkiye,Total,2012,24819.1,750.7,1064.1,,2198.7,,,645.2,1090.9,8511.9,,10557.0,0.6,,,
Türkiye,Male,2012,17511.1,549.5,401.4,,962.3,,,366.2,635.6,6118.5,,8477.0,0.6,,,
Türkiye,Female,2012,7308.0,201.1,662.6,,1236.4,,,279.0,455.3,2393.5,,2080.0,,,,
Türkiye,Total,2013,25518.8,906.8,1165.5,,2799.6,,,776.5,1171.5,8674.1,,10020.0,4.8,,,
Türkiye,Male,2013,17877.7,637.6,435.8,,1404.1,,,464.0,645.0,6238.7,,8047.9,4.6,,,
Türkiye,Female,2013,7641.1,269.2,729.8,,1395.5,,,312.5,526.5,2435.4,,1972.1,,,,
Türkiye,Total,2014,25929.3,897.9,1119.2,,2410.9,,,1180.9,1154.3,9185.9,,9980.3,,,,
Türkiye,Male,2014,18239.8,621.6,456.6,,1199.9,,,684.4,652.6,6615.8,,8008.9,,,,
Türkiye,Female,2014,7689.5,276.3,662.7,,1211.0,,,496.4,501.7,2570.1,,1971.4,,,,
Türkiye,Total,2015,26616.8,959.5,1159.2,,2405.3,,,1123.3,1190.1,10004.0,,9775.4,,,,
Türkiye,Male,2015,18576.5,647.8,482.6,,1218.8,,,651.8,662.2,7172.2,,7741.1,,,,
Türkiye,Female,2015,8040.2,311.7,676.5,,1186.5,,,471.5,527.9,2831.9,,2034.3,,,,
Türkiye,Total,2016,27214.7,1189.5,1134.1,,2182.9,,,1115.3,1360.9,10872.3,,9359.8,,,,
Türkiye,Male,2016,18897.8,809.4,464.3,,1099.6,,,617.9,745.7,7773.9,,7387.1,,,,
Türkiye,Female,2016,8316.9,380.1,669.9,,1083.3,,,497.4,615.2,3098.4,,1972.6,,,,
Türkiye,Total,2017,28196.1,1094.4,1132.4,,2413.4,,,1365.2,1509.0,11360.5,,9321.1,,,,
Türkiye,Male,2017,19464.1,722.6,444.8,,1233.3,,,775.4,816.7,8080.5,,7390.8,,,,
Türkiye,Female,2017,8732.0,371.8,687.6,,1180.1,,,589.8,692.4,3280.0,,1930.3,,,,
Türkiye,Total,2018,28733.1,1256.3,1226.2,,2521.7,,,1557.3,1593.1,11822.4,,8756.1,,,,
Türkiye,Male,2018,19715.0,832.3,536.1,,1290.8,,,890.6,879.6,8393.5,,6892.1,,,,
Türkiye,Female,2018,9018.0,424.0,690.1,,1230.9,,,666.7,713.5,3428.8,,1864.1,,,,
Türkiye,Total,2019,28078.9,1260.7,1111.8,,2494.1,,,1614.2,1591.6,11970.2,,8036.3,,,,
Türkiye,Male,2019,19160.6,824.5,496.0,,1334.3,,,922.1,862.6,8419.6,,6301.5,,,,
Türkiye,Female,2019,8918.3,436.2,615.8,,1159.8,,,692.1,729.0,3550.6,,1734.8,,,,
Türkiye,Total,2020,26804.4,2766.0,1476.0,,2804.6,,,1472.9,1401.5,10350.6,,6532.9,,,,
Türkiye,Male,2020,18500.4,1760.6,753.7,,1643.8,,,936.7,862.1,7450.6,,5092.9,,,,
Türkiye,Female,2020,8304.0,1005.5,722.3,,1160.8,,,536.2,539.4,2900.0,,1440.0,,,,
Türkiye,Total,2021,28796.8,86.4,1356.5,,2113.0,,,1850.1,1383.1,11838.4,,8385.7,1783.7,,,
Türkiye,Male,2021,19791.6,56.0,726.3,,1126.1,,,1072.5,795.5,8332.9,,6541.6,1140.8,,,
Türkiye,Female,2021,9005.2,30.4,630.2,,986.9,,,777.6,587.6,3505.4,,1844.0,643.0,,,
Tuvalu,Total,2016,4.1,0.3,0.6,,0.4,,,0.5,0.2,1.7,,0.4,,,,
Tuvalu,Male,2016,2.8,0.2,0.5,,0.3,,,0.3,0.1,1.1,,0.3,,,,
Tuvalu,Female,2016,1.2,0.1,0.1,,0.1,,,0.2,0.0,0.6,,0.1,,,,
Uganda,Total,2012,10602.5,378.2,1552.5,,2729.1,,,973.9,907.8,1191.0,,2870.0,,,,
Uganda,Male,2012,5561.6,189.5,790.3,,1279.0,,,458.3,431.0,670.0,,1743.6,,,,
Uganda,Female,2012,5040.9,188.7,762.3,,1450.1,,,515.6,476.8,521.1,,1126.4,,,,
Uganda,Total,2013,13895.9,1150.1,2333.3,,3776.2,,,1479.9,1066.7,1312.4,,2591.3,186.0,,,
Uganda,Male,2013,6827.0,449.0,1134.4,,1624.3,,,650.1,509.6,774.4,,1602.0,83.2,,,
Uganda,Female,2013,7068.9,701.0,1198.8,,2151.9,,,829.9,557.1,538.1,,989.3,102.9,,,
Uganda,Total,2017,13856.8,439.5,1583.4,,3509.2,,,1490.7,1372.5,1733.5,,3728.1,,,,
Uganda,Male,2017,7025.7,176.9,711.9,,1527.7,,,691.0,592.8,995.2,,2330.2,,,,
Uganda,Female,2017,6831.1,262.6,871.6,,1981.5,,,799.7,779.7,738.2,,1397.9,,,,
Uganda,Total,2021,17936.9,560.8,612.3,,1663.5,,,870.3,885.5,1573.2,,4001.3,7770.1,,,
Uganda,Male,2021,9232.0,324.4,309.3,,835.9,,,463.2,473.5,997.3,,2594.1,3234.4,,,
Uganda,Female,2021,8704.9,236.4,302.9,,827.6,,,407.1,412.1,575.9,,1407.2,4535.6,,,
Ukraine,Total,2011,19763.8,,432.8,,1918.9,,,1464.2,875.5,14203.6,,868.8,,,,
Ukraine,Male,2011,10335.2,,171.5,,724.0,,,686.0,438.5,7727.3,,587.9,,,,
Ukraine,Female,2011,9428.6,,261.3,,1194.9,,,778.2,437.0,6476.3,,280.9,,,,
Ukraine,Total,2012,19765.6,,378.9,,1847.8,,,1175.5,912.5,14567.9,,883.0,,,,
Ukraine,Male,2012,10369.2,,147.7,,692.7,,,527.6,454.3,7952.9,,594.0,,,,
Ukraine,Female,2012,9396.4,,231.2,,1155.1,,,647.9,458.2,6615.0,,289.0,,,,
Ukraine,Total,2013,20404.1,555.2,385.9,,1764.0,,,993.4,903.4,14936.2,,866.0,,,,
Ukraine,Male,2013,10556.5,126.4,154.7,,665.8,,,441.0,436.5,8140.7,,591.4,,,,
Ukraine,Female,2013,9847.6,428.8,231.2,,1098.2,,,552.4,466.9,6795.5,,274.6,,,,
Ukraine,Total,2014,18073.3,632.6,116.3,,1180.3,,,762.7,850.5,13801.8,,729.1,,,,
Ukraine,Male,2014,9354.4,158.8,41.4,,412.7,,,343.1,421.4,7470.1,,506.9,,,,
Ukraine,Female,2014,8718.9,473.8,74.9,,767.6,,,419.6,429.1,6331.7,,222.2,,,,
Ukraine,Total,2015,16443.2,483.4,114.6,,1007.2,,,701.8,570.0,12872.1,,694.1,,,,
Ukraine,Male,2015,8570.8,115.5,37.7,,359.1,,,317.9,247.9,6997.8,,494.9,,,,
Ukraine,Female,2015,7872.4,367.9,76.9,,648.1,,,383.9,322.1,5874.3,,199.2,,,,
Ukraine,Total,2016,16276.9,463.7,88.6,,972.8,,,677.0,525.8,12853.1,,695.9,,,,
Ukraine,Male,2016,8449.5,106.4,32.5,,343.5,,,317.7,223.3,6937.6,,488.5,,,,
Ukraine,Female,2016,7827.4,357.3,56.1,,629.3,,,359.3,302.5,5915.5,,207.4,,,,
Ukraine,Total,2017,16156.4,453.1,110.5,,981.9,,,921.1,534.8,12452.2,,702.8,,,,
Ukraine,Male,2017,8385.2,95.4,43.8,,362.2,,,442.7,229.7,6723.6,,487.8,,,,
Ukraine,Female,2017,7771.2,357.7,66.7,,619.7,,,478.4,305.1,5728.6,,215.0,,,,
United Arab Emirates,Total,2017,7241.0,11.3,13.4,,23.5,,,38.4,124.7,1483.0,,1960.4,3586.3,,,
United Arab Emirates,Male,2017,5892.7,8.4,12.3,,18.5,,,25.1,90.5,1268.0,,1493.0,2977.0,,,
United Arab Emirates,Female,2017,1348.2,2.9,1.1,,5.0,,,13.3,34.1,215.0,,467.5,609.3,,,
United Arab Emirates,Total,2018,7225.3,28.0,34.2,,47.4,,,59.2,257.1,3667.6,,3131.8,,,,
United Arab Emirates,Male,2018,5870.8,17.6,24.7,,30.6,,,40.4,169.3,3151.5,,2436.5,,,,
United Arab Emirates,Female,2018,1354.6,10.4,9.5,,16.8,,,18.7,87.8,516.1,,695.2,,,,
United Arab Emirates,Total,2019,7388.3,41.5,16.6,,49.6,,,87.6,318.4,3442.7,,3432.0,,,,
United Arab Emirates,Male,2019,5617.1,33.2,9.0,,25.9,,,57.4,206.4,2645.5,,2639.7,,,,
United Arab Emirates,Female,2019,1771.2,8.2,7.6,,23.7,,,30.2,112.0,797.2,,792.3,,,,
United Kingdom,Total,2011,29281.6,3226.8,2119.2,,5108.8,,,2175.1,5634.8,7052.3,,3419.9,544.6,,,
United Kingdom,Male,2011,15617.4,1357.8,640.9,,1588.6,,,923.9,3080.6,4972.7,,2689.2,363.7,,,
United Kingdom,Female,2011,13664.2,1869.0,1478.3,,3520.1,,,1251.2,2554.2,2079.7,,730.7,180.9,,,
United Kingdom,Total,2012,29595.7,3155.7,2142.2,,5071.7,,,2150.0,5634.7,7227.0,,3529.7,684.7,,,
United Kingdom,Male,2012,15807.7,1304.7,675.9,,1586.6,,,890.4,3075.4,5096.8,,2737.1,440.8,,,
United Kingdom,Female,2012,13788.0,1850.9,1466.3,,3485.1,,,1259.6,2559.3,2130.1,,792.6,244.0,,,
United Kingdom,Total,2013,29951.9,3083.4,2179.0,,5086.3,,,2205.9,5674.8,7361.0,,3678.6,682.8,,,
United Kingdom,Male,2013,15952.2,1257.8,684.0,,1574.9,,,903.6,3120.2,5130.7,,2829.4,451.6,,,
United Kingdom,Female,2013,13999.7,1825.6,1495.0,,3511.5,,,1302.4,2554.6,2230.2,,849.2,231.3,,,
United Kingdom,Total,2014,30669.6,3185.1,2193.7,,5141.5,,,2222.4,5801.7,7651.6,,3827.0,646.6,,,
United Kingdom,Male,2014,16324.5,1314.5,683.5,,1603.9,,,926.6,3153.9,5270.3,,2953.1,418.6,,,
United Kingdom,Female,2014,14345.1,1870.5,1510.2,,3537.7,,,1295.8,2647.8,2381.3,,873.9,228.0,,,
United Kingdom,Total,2015,31194.6,3514.7,2152.9,,5236.5,,,2299.4,5853.3,7639.4,,3840.0,658.4,,,
United Kingdom,Male,2015,16611.4,1479.4,703.4,,1614.4,,,963.8,3174.5,5298.0,,2961.1,416.8,,,
United Kingdom,Female,2015,14583.1,2035.2,1449.5,,3622.1,,,1335.5,2678.9,2341.4,,878.9,241.6,,,
United Kingdom,Total,2016,31644.9,3393.2,2162.9,,5229.9,,,2343.9,6008.9,8000.6,,3866.2,639.4,,,
United Kingdom,Male,2016,16851.1,1380.4,699.0,,1595.2,,,976.1,3296.3,5543.6,,2945.8,414.7,,,
United Kingdom,Female,2016,14793.8,2012.8,1463.9,,3634.7,,,1367.8,2712.6,2457.0,,920.4,224.7,,,
United Kingdom,Total,2017,31964.7,3385.9,2121.6,,5273.0,,,2457.1,6299.8,8038.9,,3750.6,637.8,,,
United Kingdom,Male,2017,16949.3,1407.0,669.2,,1584.9,,,1006.1,3405.1,5569.5,,2886.1,421.3,,,
United Kingdom,Female,2017,15015.4,1978.9,1452.4,,3688.1,,,1451.0,2894.7,2469.4,,864.4,216.5,,,
United Kingdom,Total,2018,32352.8,3383.6,2170.2,,5386.3,,,2553.7,6326.6,8200.5,,3724.4,607.5,,,
United Kingdom,Male,2018,17145.3,1406.6,694.1,,1648.1,,,1072.9,3397.2,5671.3,,2857.1,398.0,,,
United Kingdom,Female,2018,15207.5,1976.9,1476.1,,3738.3,,,1480.8,2929.4,2529.2,,867.3,209.5,,,
United Kingdom,Total,2019,32693.1,3415.2,2192.5,,5384.5,,,2448.4,6467.3,8480.0,,3723.1,582.1,,,
United Kingdom,Male,2019,17240.8,1421.9,691.1,,1643.7,,,994.7,3510.4,5831.9,,2773.7,373.4,,,
United Kingdom,Female,2019,15452.4,1993.2,1501.4,,3740.7,,,1453.7,2957.0,2648.1,,949.5,208.7,,,
United States,Total,2011,139869.2,4988.1,6958.1,,17250.6,,,10734.6,9527.0,68483.2,,21927.7,,,,
United States,Male,2011,74290.2,2208.9,2709.2,,6850.7,,,4692.1,3868.5,38366.0,,15594.9,,,,
United States,Female,2011,65579.0,2779.2,4248.9,,10399.9,,,6042.4,5658.5,30117.2,,6332.8,,,,
United States,Total,2012,142469.1,5129.2,6864.7,,17149.1,,,10447.5,9744.4,70617.0,,22517.3,,,,
United States,Male,2012,75555.3,2215.6,2670.8,,6779.3,,,4520.6,3923.6,39450.3,,15995.2,,,,
United States,Female,2012,66913.8,2913.6,4193.9,,10369.8,,,5926.9,5820.8,31166.7,,6522.1,,,,
United States,Total,2013,143929.3,5001.9,6577.3,,17034.7,,,10240.0,9644.9,72627.7,,22802.8,,,,
United States,Male,2013,76352.6,2198.9,2563.9,,6660.9,,,4390.8,3850.1,40595.2,,16092.7,,,,
United States,Female,2013,67576.8,2803.0,4013.4,,10373.7,,,5849.2,5794.8,32032.6,,6710.1,,,,
United States,Total,2014,146305.3,5028.5,6711.3,,17543.7,,,10661.1,9505.3,73476.7,,23378.7,,,,
United States,Male,2014,77692.3,2184.2,2554.6,,6832.8,,,4597.2,3805.7,41101.2,,16616.6,,,,
United States,Female,2014,68613.0,2844.3,4156.7,,10710.9,,,6063.9,5699.6,32375.5,,6762.1,,,,
United States,Total,2015,148833.5,5062.3,6656.7,,17296.6,,,12244.9,9606.8,74434.9,,23531.4,,,,
United States,Male,2015,79130.7,2204.9,2528.1,,6685.2,,,5431.9,3884.0,41717.5,,16679.0,,,,
United States,Female,2015,69702.9,2857.5,4128.7,,10611.4,,,6812.9,5722.8,32717.3,,6852.3,,,,
United States,Total,2016,151435.9,5281.8,6690.8,,17391.1,,,10596.7,9563.9,77902.7,,24008.8,,,,
United States,Male,2016,80568.1,2283.0,2542.4,,6815.2,,,4619.4,3845.7,43650.9,,16811.6,,,,
United States,Female,2016,70867.8,2998.8,4148.4,,10575.9,,,5977.3,5718.3,34251.9,,7197.1,,,,
United States,Total,2017,153337.4,5606.7,6792.4,,17399.1,,,10915.2,9480.4,79089.7,,24054.0,,,,
United States,Male,2017,81401.9,2436.4,2644.0,,6792.3,,,4677.6,3786.0,44254.8,,16810.8,,,,
United States,Female,2017,71935.5,3170.3,4148.4,,10606.8,,,6237.6,5694.4,34834.9,,7243.2,,,,
United States,Total,2018,155761.1,5364.4,6712.3,,17064.0,,,10292.1,9359.7,82374.6,,24594.1,,,,
United States,Male,2018,82698.4,2372.9,2611.2,,6582.9,,,4421.8,3740.1,45790.7,,17178.8,,,,
United States,Female,2018,73062.6,2991.5,4101.1,,10481.1,,,5870.3,5619.6,36583.9,,7415.2,,,,
United States,Total,2019,157538.1,5297.2,6773.4,,16907.1,,,10045.3,9419.7,84312.9,,24782.4,,,,
United States,Male,2019,83460.3,2317.5,2591.6,,6613.8,,,4265.5,3789.3,46740.0,,17142.6,,,,
United States,Female,2019,74077.7,2979.7,4181.8,,10293.3,,,5779.8,5630.4,37572.9,,7639.9,,,,
United States,Total,2020,147794.9,6726.6,6964.7,,16380.7,,,11276.5,8513.7,76994.0,,20938.6,,,,
United States,Male,2020,78560.4,2980.3,2744.6,,6735.5,,,5226.0,3476.0,43054.1,,14344.0,,,,
United States,Female,2020,69234.4,3746.3,4220.1,,9645.3,,,6050.5,5037.7,33939.9,,6594.7,,,,
United States,Total,2021,152580.7,5818.9,6525.8,,16269.1,,,9913.7,8845.1,82891.0,,22317.1,,,,
United States,Male,2021,80829.0,2616.2,2578.8,,6557.6,,,4330.0,3598.3,46093.7,,15054.4,,,,
United States,Female,2021,71751.7,3202.7,3947.1,,9711.5,,,5583.7,5246.8,36797.3,,7262.7,,,,
United States,Total,2022,158291.1,6234.6,6977.7,,16807.1,,,10487.5,9037.3,85873.6,,22873.4,,,,
United States,Male,2022,84202.5,2781.1,2805.7,,6848.2,,,4645.5,3694.6,47872.8,,15554.6,,,,
United States,Female,2022,74088.6,3453.5,4172.0,,9958.8,,,5842.0,5342.7,38000.7,,7318.8,,,,
Uruguay,Total,2022,1664.1,118.7,94.1,,207.7,,,163.3,118.9,755.2,,206.2,,,,
Uruguay,Male,2022,909.8,55.4,33.3,,82.0,,,64.7,51.4,484.7,,138.3,,,,
Uruguay,Female,2022,754.3,63.4,60.8,,125.7,,,98.7,67.5,270.5,,67.9,,,,
Vanuatu,Total,2019,101.6,1.6,20.3,,12.5,,,4.5,2.3,30.0,,4.4,26.1,,,
Vanuatu,Male,2019,55.9,1.0,12.4,,7.2,,,2.6,1.3,17.4,,3.0,11.0,,,
Vanuatu,Female,2019,45.8,0.6,7.9,,5.4,,,1.9,1.0,12.6,,1.4,15.1,,,
"Venezuela, Bolivarian Republic of",Total,2011,12388.2,,339.1,,968.3,,,319.1,1399.2,8319.4,,1042.8,0.3,,,
"Venezuela, Bolivarian Republic of",Male,2011,7558.1,,101.0,,396.1,,,129.1,666.2,5484.8,,780.6,0.1,,,
"Venezuela, Bolivarian Republic of",Female,2011,4830.1,,238.0,,572.2,,,190.0,733.0,2834.6,,262.2,0.2,,,
"Venezuela, Bolivarian Republic of",Total,2012,12570.8,,363.1,,978.5,,,357.5,1360.7,8381.7,,1129.3,,,,
"Venezuela, Bolivarian Republic of",Male,2012,7651.0,,111.6,,405.7,,,150.4,638.8,5475.9,,868.6,,,,
"Venezuela, Bolivarian Republic of",Female,2012,4919.8,,251.5,,572.8,,,207.1,721.8,2905.8,,260.7,,,,
Viet Nam,Total,2011,50881.2,,1047.5,,4198.4,,,2767.3,3730.7,18901.3,,20157.3,78.6,,,
Viet Nam,Male,2011,26284.6,,429.6,,1841.6,,,1278.8,1679.3,10030.8,,10986.2,38.3,,,
Viet Nam,Female,2011,24596.6,,617.8,,2356.9,,,1488.4,2051.5,8870.5,,9171.1,40.4,,,
Viet Nam,Total,2012,51422.4,,945.3,,4303.3,,,2532.9,4631.4,19696.1,,19238.3,75.1,,,
Viet Nam,Male,2012,26499.2,,387.2,,1946.1,,,1212.9,2108.3,10355.0,,10457.9,31.8,,,
Viet Nam,Female,2012,24923.2,,558.0,,2357.2,,,1320.0,2523.0,9341.2,,8780.4,43.4,,,
Viet Nam,Total,2013,52208.1,,1574.2,,5044.9,,,3119.6,4238.3,19391.8,,18818.3,21.0,,,
Viet Nam,Male,2013,26830.2,,620.5,,2253.8,,,1491.5,1961.3,10258.7,,10237.1,7.2,,,
Viet Nam,Female,2013,25377.9,,953.7,,2791.1,,,1628.1,2277.0,9133.1,,8581.2,13.7,,,
Viet Nam,Total,2014,52754.4,27.3,1799.3,,5684.0,,,3290.9,4042.0,19900.0,,17987.2,23.8,,,
Viet Nam,Male,2014,27031.4,14.2,710.3,,2594.8,,,1558.1,1869.5,10519.2,,9752.6,12.8,,,
Viet Nam,Female,2014,25723.0,13.1,1089.0,,3089.2,,,1732.9,2172.5,9380.8,,8234.6,11.0,,,
Viet Nam,Total,2015,52839.4,380.8,1785.0,,5676.0,,,3150.2,3768.8,20434.0,,17634.7,9.9,,,
